,item_code,item_name,bedroom,bathroom,area,direction,address,details_property,total_price,unit_price,gross_unit_price,payment,utility
840,337654,"Chính chủ bán gấp lô đất diện tích lớn, hẻm xe ba gác, Trường Thọ - Thủ Đức",Na,Na,1952.1 m²,Đ.Bắc,"Đ.Số 4, P.Trường Thọ, Q.Thủ Đức, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n76.43 m\nChiều rộng\n25.03 m\nDiện tích đất\n1952.1 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],42 tỷ,Na,"21,5 triệu/m²","433,65 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Di chuyển thuận tiện ra trung tâm"
841,354526,"Bán nhà riêng trung tâm Quận 5 - Xây dựng kiên cố,thuận tiện kinh doanh mua bán",4,2,87.2 m²,Tây,"Đ.Nhiêu Tâm, P.5, Q.5, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n4\nPhòng tắm\n2\nChiều dài\n20.75 m\nChiều rộng\n4.2 m\nDiện tích đất\n87.2 m²\nDiện tích sử dụng\n198.96 m²\nHướng\nTây\nĐộ rộng mặt tiền đường\n16 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng + 1 lầu']",42 tỷ,"472,8 triệu/m²","481,6 triệu/m²","433,65 triệu/tháng",Na
842,80563,"Chính chủ bán nhà cấp 4 mặt tiền đường phường Bình Trưng Tây, quận 2. Sổ hồng riêng, sang tên ngay.",2,1,173.5 m²,Bắc,"Đ.Nguyễn Duy Trinh, P.Bình Trưng Tây, Q.2, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nChiều dài\n30.15 m\nChiều rộng\n10.57 m\nDiện tích đất\n173.5 m²\nDiện tích sử dụng\n239.1 m²\nHướng\nBắc\nĐộ rộng mặt tiền đường\n10 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt'],42 tỷ,242 triệu/m²,242 triệu/m²,"433,65 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Cần bán gấp
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
843,251306,Bán Biệt Thự Rộng Khu Galleria Nam Sài Gòn Xã Phước Kiểng Huyện Nhà Bè,4,5,342.7 m²,Đ.Nam,"Đ.Nguyễn Hữu Thọ, X.Phước Kiển, H.Nhà Bè, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n4\nPhòng tắm\n5\nChiều dài\n31.5 m\nChiều rộng\n13.38 m\nDiện tích đất\n342.7 m²\nDiện tích sử dụng\n882.4 m²\nHướng\nĐ.Nam\nĐộ rộng mặt tiền đường\n12 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng, 1 tầng thượng + 2 lầu, có tầng hầm']",42 tỷ,109 triệu/m²,"122,5 triệu/m²","433,65 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
844,302619,"Bán nhà hẻm đường Bình Lợi, Khu vực bờ kè phường 27, Bình Thạnh",11,11,317 m²,Đ.Nam,"Đ.Bình Quới, P.27, Q.Bình Thạnh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n11\nPhòng tắm\n11\nChiều dài\n32.55 m\nChiều rộng\n9.73 m\nDiện tích đất\n317 m²\nDiện tích sử dụng\n724 m²\nHướng\nĐ.Nam\nĐộ rộng hẻm\n4 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 2 lầu'],42 tỷ,"123,6 triệu/m²","132,4 triệu/m²","433,65 triệu/tháng",Na
845,163741,"Chính chủ bán hai căn liền kề, mặt tiền trung tâm quận Phú Nhuận, nhà cũ để trống có GPXD",1,1,241.4 m²,T.Bắc,"Đ.Hồ Văn Huê, P.9, Q.Phú Nhuận, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n25 m\nChiều rộng\n10 m\nDiện tích đất\n241.4 m²\nDiện tích sử dụng\n126.4 m²\nHướng\nT.Bắc\nĐộ rộng mặt tiền đường\n19 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],42 tỷ,"172,2 triệu/m²","173,9 triệu/m²","433,65 triệu/tháng",Na
846,395862,"Bán Khách sạn, mặt tiền kinh doanh, P.13, Tân Bình - Ngay cầu vượt Hoàng Hoa Thám",31,32,147.5 m²,Bắc,"Đ.Cộng Hòa, P.13, Q.Tân Bình, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n31\nPhòng tắm\n32\nChiều dài\n38.3 m\nChiều rộng\n4.25 m\nDiện tích đất\n147.5 m²\nDiện tích sử dụng\n797.65 m²\nHướng\nBắc\nĐộ rộng mặt tiền đường\n30 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 tầng thượng + 6 lầu']",42 tỷ,"256,3 triệu/m²","284,7 triệu/m²","433,65 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
847,416196,"Chính chủ bán gấp nhà mặt tiền Phường 17, Quận Gò Vấp",3,3,383.7 m²,Đ.Nam,"Đ.Nguyễn Oanh, P.17, Q.Gò Vấp, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n3\nPhòng tắm\n3\nChiều dài\n54.11 m\nChiều rộng\n7.15 m\nDiện tích đất\n383.7 m²\nDiện tích sử dụng\n470.5 m²\nHướng\nĐ.Nam\nĐộ rộng mặt tiền đường\n18.8 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],42 tỷ,"105,3 triệu/m²","109,4 triệu/m²","433,65 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường"
848,91190,Bán tòa nhà căn hộ dịch vụ Quận 4 - Đang cho thuê thu nhập 180 triệu/ tháng,20,20,133 m²,T.Bắc,"Đ.Bến Vân Đồn, P.6, Q.4, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n20\nPhòng tắm\n20\nChiều dài\n25.5 m\nChiều rộng\n5.35 m\nDiện tích đất\n133 m²\nDiện tích sử dụng\n1200 m²\nHướng\nT.Bắc\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 7 lầu'],42 tỷ,"268,4 triệu/m²","315,7 triệu/m²","433,65 triệu/tháng","Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
849,381996,Bán nhà riêng mặt tiền đường ngay Quận 5 - Gần Trường Đại Học Sài Gòn,Na,3,69.8 m²,Bắc,"Đ.Nguyễn Trãi, P.2, Q.5, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng tắm\n3\nChiều dài\n17.9 m\nChiều rộng\n3.95 m\nDiện tích đất\n69.8 m²\nDiện tích sử dụng\n182.9 m²\nHướng\nBắc\nĐộ rộng mặt tiền đường\n15 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng + 2 lầu']",42 tỷ,"589,7 triệu/m²","601,7 triệu/m²","433,65 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
850,393694,"BÁN NHÀ HAI MẶT TIỀN KINH DOANH, P.8, QUẬN 3",18,18,106.4 m²,T.Nam,"Đ.Lý Chính Thắng, P.8, Q.3, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n18\nPhòng tắm\n18\nChiều dài\n25.38 m\nChiều rộng\n4.36 m\nDiện tích đất\n106.4 m²\nDiện tích sử dụng\n509.5 m²\nHướng\nT.Nam\nĐộ rộng mặt tiền đường\n10 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng + 4 lầu']",42 tỷ,"369,5 triệu/m²","394,7 triệu/m²","433,65 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
2 Mặt đường chính"
851,131221,Bán nhà Quận 11 - Mặt tiền đường Xóm Đất - Diện tích lớn.,Na,Na,295.1 m²,Nam,"Đ.Xóm Đất, P.8, Q.11, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n30.95 m\nChiều rộng\n7.1 m\nDiện tích đất\n295.1 m²\nDiện tích sử dụng\n364.6 m²\nHướng\nNam\nĐộ rộng mặt tiền đường\n10 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt'],42 tỷ,"142,3 triệu/m²","142,3 triệu/m²","433,65 triệu/tháng","Gần chợ, siêu thị
Nở hậu"
852,381452,"Bán đất HXT 5m, hẻm 1/ Lê Văn Quới, Bình Hưng Hòa A, Bình Tân",Na,Na,719 m²,Tây,"Đ.Lê Văn Quới, P.Bình Hưng Hòa A, Q.Bình Tân, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n32 m\nChiều rộng\n15 m\nDiện tích đất\n719 m²\nHướng\nTây\nĐộ rộng hẻm\n5 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"41,6 tỷ",Na,"57,8 triệu/m²","429,52 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần trường học
Hẻm thông"
853,260836,"Bán Khách Sạn mặt tiền, phường Cô Giang, Quận 1 ",17,17,67.4 m²,Đông,"Đ.Đề Thám, P.Cô Giang, Q.1, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n17\nPhòng tắm\n17\nChiều dài\n14.5 m\nChiều rộng\n4.65 m\nDiện tích đất\n67.4 m²\nDiện tích sử dụng\n471 m²\nHướng\nĐông\nĐộ rộng mặt tiền đường\n10 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 6 lầu'],41 tỷ,"571,6 triệu/m²","608,3 triệu/m²","423,32 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học"
854,345818,"Cần bán tòa nhà căn hộ dịch vụ đem lại thu nhập cao, trên trục đường Nguyễn Tư Nghiêm, phường Bình Trưng Tây, Tp. Thủ Đức",33,35,220.9 m²,Nam,"Đ.Nguyễn Tư Nghiêm, P.Bình Trưng Tây, Q.2, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n33\nPhòng tắm\n35\nChiều dài\n20.68 m\nChiều rộng\n10.68 m\nDiện tích đất\n220.9 m²\nDiện tích sử dụng\n1217 m²\nHướng\nNam\nĐộ rộng mặt tiền đường\n6 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng + 4 lầu, có tầng hầm']",41 tỷ,"156,6 triệu/m²","185,6 triệu/m²","423,32 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
855,246497,Bán nhà mặt tiền Bạch Đằng Phường 14 Bình Thạnh,2,2,161 m²,Đ.Nam,"Đ.Bạch Đằng, P.14, Q.Bình Thạnh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n39.13 m\nChiều rộng\n3.63 m\nDiện tích đất\n161 m²\nDiện tích sử dụng\n239.8 m²\nHướng\nĐ.Nam\nĐộ rộng mặt tiền đường\n12 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],41 tỷ,"249,6 triệu/m²","254,6 triệu/m²","423,32 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Sân để xe rộng rãi"
856,339055,BÁN NHÀ NGUYÊN CĂN MẶT TIỀN BUI VIỆN QUẬN 1,5,4,32.3 m²,T.Bắc,"Đ.Bùi Viện, P.Phạm Ngũ Lão, Q.1, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n5\nPhòng tắm\n4\nChiều dài\n9.6 m\nChiều rộng\n3.7 m\nDiện tích đất\n32.3 m²\nDiện tích sử dụng\n103.1 m²\nHướng\nT.Bắc\nĐộ rộng mặt tiền đường\n15 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 tầng thượng + 2 lầu']",41 tỷ,"1,2 tỷ/m²","1,2 tỷ/m²","423,32 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Cần bán gấp
Di chuyển thuận tiện ra trung tâm"
857,156751,"Cần bán nhà ngay mặt tiền đường ô tô, thiết kế đẹp có hồ bơi, phường An Phú, Quận 2.",5,5,233.6 m²,T.Bắc,"Đ.Số 9, P.An Phú, Q.2, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n5\nPhòng tắm\n5\nChiều dài\n27.07 m\nChiều rộng\n8.68 m\nDiện tích đất\n233.6 m²\nDiện tích sử dụng\n339.1 m²\nHướng\nT.Bắc\nĐộ rộng mặt tiền đường\n12 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 2 lầu'],41 tỷ,"169,9 triệu/m²","175,5 triệu/m²","423,32 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
858,83209,Bán nhà mặt tiền đường quận 7 phường Tân Thuận Tây - Khu dân cư sầm uất thích hợp cho thuê kinh doanh,22,22,416 m²,T.Nam,"Đ.Trần Xuân Soạn, P.Tân Thuận Tây, Q.7, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n22\nPhòng tắm\n22\nChiều dài\n40 m\nChiều rộng\n10 m\nDiện tích đất\n416 m²\nDiện tích sử dụng\n109.1 m²\nHướng\nT.Nam\nĐộ rộng mặt tiền đường\n15 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt'],41 tỷ,Na,"98,5 triệu/m²","423,32 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
859,301530,Bán nhà góc hẻm phường 8 Quận 3,13,13,162 m²,Đ.Bắc,"Đ.Lý Chính Thắng, P.8, Q.3, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n13\nPhòng tắm\n13\nChiều dài\n20 m\nChiều rộng\n8 m\nDiện tích đất\n162 m²\nDiện tích sử dụng\n811 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n6 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng, 1 tầng thượng + 4 lầu, có tầng hầm']",41 tỷ,"226,8 triệu/m²",253 triệu/m²,"423,32 triệu/tháng",Na
860,207205,"Bán lô đất mặt tiền 20m, diện tích 1000.4m2 Xuân Thới Thượng Hóc Môn",Na,Na,1000.4 m²,T.Nam,"Đ.XTT 59, X.Xuân Thới Thượng, H.Hóc Môn, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n57.14 m\nChiều rộng\n10 m\nDiện tích đất\n1000.4 m²\nHướng\nT.Nam\nĐộ rộng mặt tiền đường\n20 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],40 tỷ,Na,"39,9 triệu/m²",413 triệu/tháng,"Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm"
861,409911,"BÁN 2 CĂN LIỀN KỀ, MẶT TIỀN KINH DOANH, P.15, TÂN BÌNH",2,2,294.7 m²,Đ.Nam,"Đ.Phạm Văn Bạch, P.15, Q.Tân Bình, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n45.85 m\nChiều rộng\n8.5 m\nDiện tích đất\n294.7 m²\nDiện tích sử dụng\n173.5 m²\nHướng\nĐ.Nam\nĐộ rộng mặt tiền đường\n15 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt'],40 tỷ,Na,"135,7 triệu/m²",413 triệu/tháng,"Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học"
862,330094,"Bán nhà riêng trung tâm Quận 5 - Xây dựng kiên cố,thuận tiện kinh doanh mua bán",8,4,49.1 m²,T.Bắc,"Đ.Nguyễn Trãi, P.7, Q.5, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n8\nPhòng tắm\n4\nChiều dài\n13.45 m\nChiều rộng\n3.65 m\nDiện tích đất\n49.1 m²\nDiện tích sử dụng\n183.4 m²\nHướng\nT.Bắc\nĐộ rộng mặt tiền đường\n20 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 3 lầu'],40 tỷ,"797,6 triệu/m²","814,6 triệu/m²",413 triệu/tháng,"Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
863,121143,CẦN BÁN BIỆT THỰ TRUNG TÂM ĐƯỜNG  QUẬN PHÚ NHUẬN,4,3,81.2 m²,Đ.Bắc,"Đ.Đoàn Thị Điểm, P.1, Q.Phú Nhuận, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n4\nPhòng tắm\n3\nChiều dài\n9.1 m\nChiều rộng\n9 m\nDiện tích đất\n81.2 m²\nDiện tích sử dụng\n237.6 m²\nHướng\nĐ.Bắc\nĐộ rộng mặt tiền đường\n7.4 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 2 lầu'],40 tỷ,"481,3 triệu/m²","492,6 triệu/m²",413 triệu/tháng,Na
864,349989,"Bán nhà căn góc 2 mặt tiền xe hơi, nguyên căn khuôn viên 290m2, 1 trệt 1 lầu, có kho 100m2 và sân rộng rãi, phường Bình An, TP Thủ Đức.",Na,2,286.8 m²,Đông,"Đ.Số 8, P.Bình An, Q.2, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng tắm\n2\nChiều dài\n28.1 m\nChiều rộng\n11.2 m\nDiện tích đất\n286.8 m²\nDiện tích sử dụng\n95.8 m²\nHướng\nĐông\nĐộ rộng mặt tiền đường\n5 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],40 tỷ,"138,3 triệu/m²","139,4 triệu/m²",413 triệu/tháng,"Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
865,228330,"Bán lô đất mặt tiền đường số 11, phường Linh Trung, quận Thủ Đức.",Na,Na,540.5 m²,T.Nam,"Đ.Số 11, P.Linh Trung, Q.Thủ Đức, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n48.77 m\nChiều rộng\n10 m\nDiện tích đất\n540.5 m²\nHướng\nT.Nam\nĐộ rộng mặt tiền đường\n5.8 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],40 tỷ,Na,74 triệu/m²,413 triệu/tháng,"Gần chợ, siêu thị
Gần trường học
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
866,358037,BÁN NHÀ NGUYÊN CĂN 2 MẶT TIỀN PHƯỜNG ĐAKAO QUẬN 1,8,9,81.32 m²,Bắc,"Đ.Hoàng Sa, P.Đa Kao, Q.1, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n8\nPhòng tắm\n9\nChiều dài\n20.33 m\nChiều rộng\n4 m\nDiện tích đất\n81.32 m²\nDiện tích sử dụng\n406.6 m²\nHướng\nBắc\nĐộ rộng mặt tiền đường\n15 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 4 lầu'],40 tỷ,"465,6 triệu/m²","491,8 triệu/m²",413 triệu/tháng,Cần bán gấp
867,111821,"Bán căn biêt thự mini, hẻm xe hơi phường Hiệp Bình Chánh, Quận Thủ Đức",2,2,141.3 m²,Đ.Bắc,"Đ.Số 48, P.Hiệp Bình Chánh, Q.Thủ Đức, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n21.58 m\nChiều rộng\n7.85 m\nDiện tích đất\n141.3 m²\nDiện tích sử dụng\n104 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n3.5 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt'],40 tỷ,Na,283 triệu/m²,413 triệu/tháng,"Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
868,370836,Nhà Bán 2 Căn Đôi Mặt Tiền Đường Quận 11 - Gần trường học và công viên,4,4,127.2 m²,Không xác định,"Đ.Lê Đại Hành, P.11, Q.11, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n4\nPhòng tắm\n4\nChiều dài\n19 m\nChiều rộng\n6.54 m\nDiện tích đất\n127.2 m²\nDiện tích sử dụng\n200 m²\nHướng\nKhông xác định\nĐộ rộng mặt tiền đường\n30 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],40 tỷ,"309,1 triệu/m²","314,4 triệu/m²",413 triệu/tháng,"Gần chợ, siêu thị
Gần trường học"
869,151933,Bán nhà mặt tiền đường khu dân cư sầm uất phường Hiệp Phú- Mặt tiền đường nhựa rộng 12m,Na,2,311.8 m²,Đ.Bắc,"Đ.Ngô Quyền, P.Hiệp Phú, Q.9, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng tắm\n2\nChiều dài\n32.25 m\nChiều rộng\n9.35 m\nDiện tích đất\n311.8 m²\nDiện tích sử dụng\n117.6 m²\nHướng\nĐ.Bắc\nĐộ rộng mặt tiền đường\n12 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']",40 tỷ,127 triệu/m²,"128,2 triệu/m²",413 triệu/tháng,"Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
870,337484,Bán nhà diện tích lớn Quận 6 - Gần cầu Phạm Văn Chí - Đang cho thuê 21.6 triệu/1 tháng,12,12,353.1 m²,Đông,"Đ.Nguyễn Văn Luông, P.10, Q.6, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n12\nPhòng tắm\n12\nChiều dài\n36.4 m\nChiều rộng\n9.7 m\nDiện tích đất\n353.1 m²\nDiện tích sử dụng\n284.4 m²\nHướng\nĐông\nĐộ rộng hẻm\n2.7 m\nĐộ rộng mặt tiền đường\n25 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nNăm xây dựng\n2013\nKết cấu nhà\n1 trệt'],40 tỷ,Na,"113,2 triệu/m²",413 triệu/tháng,"Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
871,125563,"Nhà MẶT TIỀN tại trung tâm Quận 1, thuận tiện kinh doanh, sổ hồng chính chủ",Na,5,74.9 m²,Đ.Bắc,"Đ.Nguyễn Bỉnh Khiêm, P.Đa Kao, Q.1, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng tắm\n5\nChiều dài\n19 m\nChiều rộng\n4 m\nDiện tích đất\n74.9 m²\nDiện tích sử dụng\n394.1 m²\nHướng\nĐ.Bắc\nĐộ rộng mặt tiền đường\n20 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 tầng thượng + 4 lầu']",40 tỷ,"506,4 triệu/m²",534 triệu/m²,413 triệu/tháng,"Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Sân để xe rộng rãi"
872,148948,"Bán Biệt thự Quận 3, sổ hồng chính chủ, giao dịch ngay",6,6,169 m²,Nam,"Đ.Lê Văn Sỹ, P.14, Q.3, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n6\nPhòng tắm\n6\nChiều dài\n18.31 m\nChiều rộng\n8.35 m\nDiện tích đất\n169 m²\nDiện tích sử dụng\n547 m²\nHướng\nNam\nĐộ rộng hẻm\n5 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 2 lầu, có tầng hầm']",40 tỷ,"221,9 triệu/m²","236,6 triệu/m²",413 triệu/tháng,"Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Nở hậu
Hẻm thông
Gần mặt tiền đường
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
